URL,Size,OutLinks,Type
https://www.yahoo.com/news/u-supreme-court-rules-texas-death-row-inmate-145512831.html,332350,62,text/html
https://www.yahoo.com/news/north-carolina-officials-probe-alleged-ballot-fraud-u-144735225.html,327020,61,text/html
https://www.yahoo.com/news/key-white-house-deputy-press-secretary-leave-private-195240512.html,326107,60,text/html
https://www.yahoo.com/news/trump-confident-prevail-against-lawsuits-over-emergency-declaration-004037861.html,329583,61,text/html
https://www.yahoo.com/news/u-seeks-return-2-5-billion-california-high-001013865--business.html,325478,61,text/html
https://www.yahoo.com/news/trump-confident-prevail-against-lawsuits-over-emergency-declaration-234206924.html,328872,61,text/html
https://www.yahoo.com/news/trump-plans-nominate-jeffrey-rosen-deputy-u-attorney-022637950.html,339205,63,text/html
https://www.yahoo.com/news/trump-signs-military-space-force-directive-193308475.html,331843,62,text/html
https://www.yahoo.com/news/u-agency-cancel-929-million-california-high-speed-230152796--sector.html,318541,60,text/html
https://www.yahoo.com/news/pressure-mounts-alabama-publisher-urges-kkk-ride-again-015914287.html,322913,60,text/html
https://www.yahoo.com/news/north-carolina-poll-workers-admit-improperly-running-early-000154058.html,326009,61,text/html
https://www.yahoo.com/news/colorado-man-beat-fianc-death-bat-burned-body-050641006.html,324456,59,text/html
https://www.yahoo.com/news/teen-lincoln-memorial-protest-sues-washington-post-250-224727674--finance.html,330633,61,text/html
https://www.yahoo.com/news/former-trump-adviser-stone-ordered-appear-court-over-154756823.html,328601,60,text/html
https://www.yahoo.com/news/u-high-court-buttresses-constitutional-ban-excessive-fines-150932188.html,331174,61,text/html
https://www.yahoo.com/news/topics/netflix,450717,65,text/html
https://www.yahoo.com/news/world-mocks-trump-performance-art-slideshow-wp-100028993/photo-p-humorous-puppets-politicians-seen-photo-060028024.html,404069,67,text/html
https://www.yahoo.com/news/10-non-hybrid-crossovers-suvs-003700156/photo-p-very-small-crossover-rear-photo-004708892.html,367701,66,text/html
https://www.yahoo.com/news/10-non-hybrid-crossovers-suvs-003700156/photo-p-big-fuel-economy-numbers-photo-004708878.html,365787,65,text/html
https://www.yahoo.com/news/non-zero-tolerance-dhs-still-separating-families-border-184536814.html,367622,74,text/html
https://www.yahoo.com/news/rudy-giuliani-talks-trump-tower-moscow-continued-throughout-2016-election-184005120.html,354859,79,text/html
https://www.yahoo.com/news/house-leaders-condemn-ilhan-omars-anti-semitic-tweets-194337057.html,348631,79,text/html
https://www.yahoo.com/news/10-best-car-upholstery-cleaners-195700157/photo-p-strong-meguiars-strong-p-photo-200212330.html,342952,66,text/html
https://www.yahoo.com/news/memorial-tributes-john-mccain-slideshow-wp-174958760.html,401221,64,text/html
https://www.yahoo.com/news/politics,448559,131,text/html
https://www.yahoo.com/news/incredible-fear-change-u-s-asylum-policy-hurts-victims-violence-090003801.html,448457,92,text/html
https://www.yahoo.com/news/trump-says-border-agent-speaks-perfect-english-know-123147179.html,370059,84,text/html
https://www.yahoo.com/news/harnessing-star-power-reunite-families-michael-avenatti-responds-questions-tactics-3-174850385.html,428832,89,text/html
https://www.yahoo.com/news/joe-biden-elizabeth-warren-history-runs-may-come-back-haunt-100029097.html,360092,73,text/html
https://www.yahoo.com/news/shutdown-stories-government-closure-affecting-americans-nationwide-120053173.html,342988,77,text/html
https://www.yahoo.com/news/despite-denials-documents-reveal-u-s-training-uae-forces-combat-yemen-171513437.html,382089,82,text/html
https://www.yahoo.com/news/tagged/The%20Year%20Past%20%E2%80%93%20The%20Year%20Ahead/,384004,101,text/html
https://www.yahoo.com/news/someday-donald-trump-will-former-president-mind-boggles-100003721.html,400210,79,text/html
https://www.yahoo.com/news/topics/george-w.-bush,263861,66,text/html
https://www.yahoo.com/news/topics/beyonce,213165,55,text/html
https://www.yahoo.com/news/george-h-w-bush-slideshow-wp-051052692/photo-p-george-bush-young-boy-photo-051052538.html,401880,68,text/html
https://www.yahoo.com/news/fired-u-s-attorney-trump-keep-tweeting-151333513.html,335416,74,text/html
https://www.yahoo.com/news/two-dead-several-hurt-armed-attack-istanbul-nightclub-001613816.html,346633,58,text/html
https://www.yahoo.com/news/17-more-charged-over-istanbul-airport-attack-075336287.html,322124,56,text/html
https://www.yahoo.com/news/trump-decries-schumer-beauty-visa-program-nyc-terror-attack-141341044.html,368501,96,text/html
https://www.yahoo.com/news/photos-remembering-53-journalists-lost-2018-100031199.html,593462,129,text/html
https://www.yahoo.com/news/new-years-celebrations-light-skies-around-world-181228106.html,510703,105,text/html
https://www.yahoo.com/news/mueller-report-may-horizon-tumultuous-year-165806232.html,340429,62,text/html
https://www.yahoo.com/news/best-animal-photos-2018-100000031.html,496970,99,text/html
https://www.yahoo.com/news/year-immigration-americas-promise-gets-scaled-back-100051745.html,348956,78,text/html
https://www.yahoo.com/news/8-important-stories-overlooked-2018-100045807.html,430751,93,text/html
https://www.yahoo.com/news/2020-presidential-election-campaign-already-started-100029867.html,340752,74,text/html
https://www.yahoo.com/news/2018-year-pictures-100034302.html,320035,66,text/html
https://www.yahoo.com/news/memoriam-remembering-notable-figures-lost-2018-100047126.html,655639,121,text/html
https://www.yahoo.com/news/popular-yahoo-news-photo-galleries-2018-countdown-131856343.html,382502,83,text/html
https://www.yahoo.com/news/trump-officials-wont-say-whether-government-still-separating-child-migrants-parents-223940097.html,352557,71,text/html
https://www.yahoo.com/news/civility-alert-cant-just-get-along-even-get-dinner-173442002.html,343584,75,text/html
https://www.yahoo.com/news/red-tape-traps-teenagers-seeking-refuge-us-181646194.html,444381,86,text/html
https://www.yahoo.com/news/court-upholds-trump-administration-called-slideshow-wp-184656101.html,368798,66,text/html
https://www.yahoo.com/news/topics/sean-hannity,151570,58,text/html
https://www.yahoo.com/news/thwart-trump-progressives-democrats-show-willingness-bury-hatchet-224636441.html,365011,71,text/html
https://www.yahoo.com/news/ex-cia-directors-advice-not-serve-president-131549743.html,338899,79,text/html
https://www.yahoo.com/news/palestinians-bury-dozens-slain-clashes-slideshow-wp-192339094.html,355641,64,text/html
https://www.yahoo.com/news/u-s-senate-talk-splinter-caucus-force-compromise-090056676.html,336882,69,text/html
https://www.yahoo.com/news/upset-primary-win-sets-test-progressive-appeal-voters-172218973.html,359285,80,text/html
https://www.yahoo.com/news/iowa-cory-bookers-early-work-sets-apart-133352051.html,381202,79,text/html
https://www.yahoo.com/news/eye-bernie-sanders-democratic-national-committee-adopts-new-restrictions-2020-presidential-candidates-225841348.html,367438,74,text/html
https://www.yahoo.com/news/some-sanders-supporters-say-its-bernie-or-bust-155205844.html,383628,80,text/html
https://www.yahoo.com/news/george-h-w-bush-slideshow-wp-051052692/photo-p-george-h-w-bush-photo-051052689.html,400528,66,text/html
https://www.yahoo.com/news/george-h-w-bush-slideshow-wp-051052692/photo-p-george-bush-summer-camp-photo-051052046.html,402845,69,text/html
https://www.yahoo.com/news/10-best-car-upholstery-cleaners-195700157/photo-p-strong-mothers-strong-p-photo-200212396.html,343049,67,text/html
https://www.yahoo.com/news/preet-bharara-explains-embrace-twitter-hell-let-trump-keep-wise-counsel-193936026.html,342443,76,text/html
https://www.yahoo.com/news/heres-know-multivitamins-191342397/photo-p-strong-rainbow-light-strong-photo-175907980.html,349224,68,text/html
https://www.yahoo.com/news/york-terror-suspect-entered-us-023530383.html,333135,75,text/html
https://www.yahoo.com/news/trump-warns-iran-never-ever-threaten-u-suffer-052426047.html,337641,59,text/html
https://www.yahoo.com/news/republican-environmentalists-there-are-some-and-134912452.html,380920,72,text/html
https://www.yahoo.com/news/week-trump-couldnt-quite-correct-story-205733357.html,386024,81,text/html
https://www.yahoo.com/news/trump-plays-right-putins-hands-nato-meeting-222550051.html,354666,66,text/html
https://www.yahoo.com/news/bernie-dnc-email-debbie-wasserman-000000534.html,338394,68,text/html
https://www.yahoo.com/news/protests-against-trumps-visit-place-slideshow-wp-192827596.html,392991,64,text/html
https://www.yahoo.com/news/russia-indictments-undercut-trumps-denials-174740569.html,339550,69,text/html
https://www.yahoo.com/news/comedian-randy-credico-says-trump-adviser-roger-stone-threatened-dog-135911370.html,356503,87,text/html
https://www.yahoo.com/news/asylum-seeker-son-reunite-thousands-families-remain-limbo-131155146.html,384875,78,text/html
https://www.yahoo.com/news/clinton-campaign-email-hack-happened-020535677.html,325193,64,text/html
https://www.yahoo.com/news/topics/fake-news,176688,54,text/html
https://www.yahoo.com/news/8th-circuit-strategy-abortion-foes-lining-cases-challenge-roe-100049925.html,458096,80,text/html
https://www.yahoo.com/news/rescue-ship-aquarius-docks-valencia-slideshow-wp-154300347.html,352439,66,text/html
https://www.yahoo.com/news/californias-gavin-newsom-wants-lead-way-post-bernie-post-hillary-party-160041273.html,510670,110,text/html
https://www.yahoo.com/news/clapper-suspect-kremlin-wikileaks-transfer-124145177.html,347847,88,text/html
https://www.yahoo.com/news/whatever-happened-zika-153706633.html,358444,72,text/html
https://www.yahoo.com/news/inside-story-obamas-birth-certificate-birth-fake-news-210911046.html,378546,77,text/html
https://www.yahoo.com/news/needs-paint-job-trump-blasts-virginia-restaurant-asking-sarah-sanders-leave-130000156.html,345747,75,text/html
https://www.yahoo.com/news/white-house-wont-say-trump-secretly-recorded-comey-182652479.html,320102,62,text/html
https://www.yahoo.com/news/gop-senator-white-house-apos-001555597.html,326181,71,text/html
https://www.yahoo.com/news/kellyanne-conway-spars-anderson-cooper-trumps-firing-comey-025956849.html,332175,70,text/html
https://www.yahoo.com/news/deadly-shooting-country-dance-bar-slideshow-wp-131929764/photo-p-undated-photo-provided-ventura-photo-131929480.html,407140,68,text/html
https://www.yahoo.com/news/live-updates-mass-shooting-thousands-oaks-calif-13-dead-113938530.html,323492,66,text/html
https://www.yahoo.com/news/trump-explains-veterans-day-snub-extremely-busy-calls-213733281.html,340766,69,text/html
https://www.yahoo.com/news/presidential-turkey-pardons-look-back-110044549/photo-p-president-eisenhower-left-seems-photo-110044890.html,372598,67,text/html
https://www.yahoo.com/news/nationwide-protests-held-support-mueller-slideshow-wp-165346499/photo-p-people-part-no-one-photo-165346999.html,393448,68,text/html
https://www.yahoo.com/news/nationwide-protests-held-support-mueller-slideshow-wp-165346499/photo-p-people-part-protest-protect-photo-165346806.html,392505,65,text/html
https://www.yahoo.com/news/trump-rips-sessions-disgraceful-decision-probe-alleged-fisa-abuses-163110935.html,349032,77,text/html
https://www.yahoo.com/news/pelosi-throws-shade-on-ocasio-cortezs-green-new-deal-framework-193117991.html,338924,75,text/html
https://www.yahoo.com/news/does-the-state-of-the-union-mean-anything-at-all-100000715.html,364921,72,text/html
https://www.yahoo.com/news/serious-negotiations-resume-avert-second-shutdown-friday-232859387.html,370777,79,text/html
https://www.yahoo.com/news/president-trump-state-union-strong-024034526.html,419890,83,text/html
https://www.yahoo.com/news/rnc-uses-hillary-clintons-stronger-together-slogan-trump-160330339.html,334272,71,text/html
https://www.yahoo.com/news/betos-counterrally-hints-at-how-he-might-run-against-trump-165928466.html,372633,73,text/html
https://www.yahoo.com/news/trumps-abortion-remarks-fire-sides-051338500.html,336267,68,text/html
https://www.yahoo.com/news/trumps-idea-of-unity-meets-a-skeptical-state-of-the-union-audience-044715189.html,349109,71,text/html
https://www.yahoo.com/news/trump-returns-to-campaign-form-with-el-paso-rally-promoting-border-wall-034231756.html,362289,70,text/html
https://www.yahoo.com/news/2020-vision-buckle-america-gonna-long-crowded-campaign-151321514.html,425367,91,text/html
https://www.yahoo.com/news/does-opposition-research-still-matter-in-the-age-of-trump-100000233.html,405185,87,text/html
https://www.yahoo.com/news/church-uses-religious-freedom-restoration-act-to-contest-trumps-new-wall-section-221341325.html,353049,67,text/html
https://www.yahoo.com/news/say-love-one-year-parkland-horror-tributes-victims-pour-171336587.html,360112,97,text/html
https://www.yahoo.com/news/expect-fear-trump-meets-kim-140009710.html,379381,73,text/html
https://www.yahoo.com/news/trumps-state-union-fails-mention-state-planet-hot-getting-hotter-183103441.html,352987,76,text/html
https://www.yahoo.com/news/trump-credits-people-faith-abolition-civil-rights-national-prayer-breakfast-161029132.html,335944,67,text/html
https://www.yahoo.com/news/mccabe-25th-amendment-discussions-doj-remove-trump-office-140646145.html,348822,73,text/html
https://www.yahoo.com/news/trump-honoring-holocaust-survivors-seems-blind-events-today-100015350.html,381682,79,text/html
https://www.yahoo.com/news/tale-tape-reality-human-trafficking-nothing-like-trumps-version-013531493.html,390888,77,text/html
https://www.yahoo.com/news/overwhelming-majority-americans-believe-u-s-remain-controversial-arms-accord-100012701.html,370424,71,text/html
https://www.yahoo.com/news/animal-survivors-california-fires-slideshow-wp-180853844/photo-p-cat-rescued-fire-safe-photo-080853433.html,399723,72,text/html
https://www.yahoo.com/news/animal-survivors-california-fires-slideshow-wp-180853844/photo-p-jason-house-attempts-put-photo-080853278.html,398436,69,text/html
https://www.yahoo.com/news/democracy-darkest-moment-watergate-conspiracy-slideshow-wp-193445772/photo-p-washington-post-writers-carl-photo-193445482.html,408117,67,text/html
https://www.yahoo.com/news/democracy-darkest-moment-watergate-conspiracy-slideshow-wp-193445772/photo-p-president-nixon-tells-white-photo-193445873.html,406468,64,text/html
https://www.yahoo.com/news/fast-moving-wildfire-ravages-paradise-slideshow-wp-144039277/photo-p-most-homes-pine-grove-photo-144039398.html,407769,68,text/html
https://www.yahoo.com/news/ex-cia-director-hayden-russia-election-meddling-successful-covert-operation-history-212056443.html,342242,65,text/html
https://www.yahoo.com/news/new-trump-communications-chief-scaramucci-apologizes-50th-time-past-insults-195615539.html,339472,73,text/html
https://www.yahoo.com/news/departing-white-house-press-secretary-says-good-riddance-press-033946980.html,331795,68,text/html
https://www.yahoo.com/news/trump-rails-clintons-emails-amid-russia-firestorm-son-don-scorned-154251233.html,345391,75,text/html
https://www.yahoo.com/news/kushner-not-collude-140657444.html,402244,64,text/html
https://www.yahoo.com/news/kanye-calls-crazy-motherfer-oval-office-meeting-trump-185301237.html,347429,68,text/html
https://www.yahoo.com/news/warren-releases-dna-test-showing-strong-evidence-native-american-ancestry-141236844.html,346605,77,text/html
https://www.yahoo.com/news/trump-calls-elizabeth-warren-pocahontas-reveals-dna-results-125833322.html,343901,73,text/html
https://www.yahoo.com/news/trump-calls-sketch-released-stormy-daniels-total-con-job-131306573.html,339630,74,text/html
https://www.yahoo.com/news/trump-holding-rally-hurricane-couldnt-disappoint-fans-172224241.html,340303,75,text/html
https://www.yahoo.com/news/trump-predicts-democrats-will-vote-republicans-kavanaugh-stance-160621886.html,342305,67,text/html
https://www.yahoo.com/news/trump-claims-clapper-admitted-fbi-spied-trump-campaign-clapper-said-opposite-182451174.html,341293,70,text/html
https://www.yahoo.com/news/congratulations-america-trump-marks-mueller-probes-1-year-anniversary-132407093.html,345324,73,text/html
https://www.yahoo.com/news/real-leaks-bring-fake-news-trump-says-as-he-blasts-media-214217042.html,363274,75,text/html
https://www.yahoo.com/news/white-house-isnt-answering-basic-questions-climate-change-golf-220030745.html,356173,82,text/html
https://www.yahoo.com/news/senate-republicans-suddenly-delay-health-care-vote-180243185.html,340924,69,text/html
https://www.yahoo.com/news/hillary-clinton-reading-harry-potter-builds-compassion-immigrants-refugees-171236704.html,338620,67,text/html
https://www.yahoo.com/news/topics/fox-news-channel,365838,67,text/html
https://www.yahoo.com/news/trumps-son-concerned-wiretaps-show-trump-jr-met-putin-ally-231215529.html,354118,73,text/html
https://www.yahoo.com/news/white-house-pulled-out-of-meet-and-greet-with-conservatives-favorite-russian-a-suspected-mobster-060026495.html,383709,75,text/html
https://www.yahoo.com/news/trump-falsely-claims-sotu-viewership-highest-number-history-135416611.html,340548,72,text/html
https://www.yahoo.com/news/timeline-porter-scandal-engulfing-white-house-190347342.html,373704,83,text/html
https://www.yahoo.com/news/trump-calls-dems-didnt-clap-state-union-treasonous-un-american-210114640.html,338229,69,text/html
https://www.yahoo.com/news/skullduggery-episode-5-fbi-siege-183617543.html,316983,57,text/html
https://www.yahoo.com/news/bombshells-trump-excitedly-tweets-newly-released-fbi-texts-183314754.html,344576,76,text/html
https://www.yahoo.com/news/topics/megyn-kelly,100916,45,text/html
https://www.yahoo.com/news/defense-stocks-jump-trump-apos-124012141.html,342520,67,text/html
https://www.yahoo.com/news/powerless-puerto-ricans-huddle-around-generators-215900088.html,362786,71,text/html
https://www.yahoo.com/news/soccer-team-lost-10-days-slideshow-wp-173506215.html,392912,64,text/html
https://www.yahoo.com/news/devastated-puerto-rican-landscape-getting-tenacity-patience-kindness-neighbors-162255551.html,499399,92,text/html
https://www.yahoo.com/news/trump-says-let-russia-back-g7-summit-152655086.html,355395,78,text/html
https://www.yahoo.com/news/president-trump-says-relations-russia-never-worse-ahead-summit-putin-084636017.html,410409,82,text/html
https://www.yahoo.com/news/extreme-heat-wave-grips-japan-slideshow-wp-152921245/photo-p-woman-holds-umbrella-she-photo-152921726.html,350101,68,text/html
https://www.yahoo.com/news/extreme-heat-wave-grips-japan-slideshow-wp-152921245/photo-p-volunteer-recovery-uses-pack-photo-152921372.html,348872,65,text/html
https://www.yahoo.com/news/us-officials-conduct-vast-immigration-sweep-los-angeles-203553194.html,322382,56,text/html
https://www.yahoo.com/news/thought-never-see-asylum-seeker-son-reunite-border-separation-163945092.html,395295,79,text/html
https://www.yahoo.com/news/candlelight-vigil-front-white-house-slideshow-wp-152613875.html,345479,64,text/html
https://www.yahoo.com/news/trumps-defense-putin-sighs-resignation-nobodys-resigning-yet-161957861.html,383829,87,text/html
https://www.yahoo.com/news/gunman-opens-fire-toronto-street-slideshow-wp-110806884/photo-p-reese-fallon-killed-mass-photo-110806537.html,380315,67,text/html
https://www.yahoo.com/news/donald-trumps-incredible-amazing-world-class-gettysburg-address-090029209.html,355025,80,text/html
https://www.yahoo.com/news/womens-marchs-farrakhan-problem-172033327.html,376032,87,text/html
https://www.yahoo.com/news/suicide-fire-mueller-gop-senator-warns-trump-163809037.html,343059,68,text/html
https://www.yahoo.com/news/ocasio-cortezs-democratic-primary-victory-shocking-even-152447968.html,351688,78,text/html
https://www.yahoo.com/news/never-trump-fumes-harley-davidson-tariff-tweetstorm-135246192.html,347462,81,text/html
https://www.yahoo.com/news/white-house-refuses-say-media-not-enemy-people-191345815.html,349112,78,text/html
https://www.yahoo.com/news/2018-summer-hate-america-caught-tape-170729949.html,324261,65,text/html
https://www.yahoo.com/news/turned-away-two-countries-rescued-refugees-end-odyssey-spain-180738744.html,387272,75,text/html
https://www.yahoo.com/news/trump-kim-jong-un-people-sit-attention-want-people-144205848.html,343908,71,text/html
https://www.yahoo.com/news/children-held-under-trump-administration-slideshow-wp-173100886.html,372283,64,text/html
https://www.yahoo.com/news/ecstasy-assisted-psychotherapy-bringing-peace-people-ptsd-100049676.html,432994,83,text/html
https://www.yahoo.com/news/racial-imbalance-admissions-policies-harvard-stuyvesant-hs-scrutiny-235630819.html,361202,78,text/html
https://www.yahoo.com/news/dozens-dead-volcano-erupts-guatemala-slideshow-wp-154441296.html,391053,64,text/html
https://www.yahoo.com/news/summer-city-york-citys-parks-slideshow-wp-160707170.html,343158,65,text/html
https://www.yahoo.com/news/press-getting-wrong-democratic-primaries-222344444.html,366240,77,text/html
https://www.yahoo.com/news/obama-cyber-chief-iran-may-ramp-cyberattacks-trump-ditched-nuclear-deal-164600094.html,343644,81,text/html
https://www.yahoo.com/news/mccain-views-legacy-served-country-154411270.html,432281,80,text/html
https://www.yahoo.com/news/trump-says-wants-victory-world-nobel-prize-184816503.html,337920,72,text/html
https://www.yahoo.com/news/exclusive-t-ceo-says-hiring-trump-lawyer-big-131904209--finance.html,330322,57,text/html
https://www.yahoo.com/news/take-advice-mrs-trump-best-090010282.html,355397,72,text/html
https://www.yahoo.com/news/reports-andy-puzder-to-withdraw-nomination-for-labor-secretary-200141298.html,351313,75,text/html
https://www.yahoo.com/news/trump-slams-un-american-intelligence-leaks-just-like-russia-132915549.html,354826,78,text/html
https://www.yahoo.com/news/watchdog-group-blames-trump-for-spike-in-anti-muslim-hate-groups-203639603.html,334474,63,text/html
https://www.yahoo.com/news/scene-trump-giant-bunny-sends-twitter-hopping-152009362.html,329545,82,text/html
https://www.yahoo.com/news/trump-family-kicks-off-white-slideshow-wp-175142531.html,358965,64,text/html
https://www.yahoo.com/news/trump-targets-democrat-ossoff-ahead-key-georgia-election-152227983.html,332204,66,text/html
https://www.yahoo.com/news/alex-jones-infowars-conspiracy-guru-just-playing-part-lawyer-says-152318154.html,344506,74,text/html
https://www.yahoo.com/news/american-families-embracing-pot-never-yahoo-newsmarist-poll-finds-094433128.html,343181,73,text/html
https://www.yahoo.com/news/isis-driven-mosul-leaves-behind-city-ruins-society-shattered-distrust-113951651.html,352898,64,text/html
https://www.yahoo.com/news/conway-clashes-cnns-cuomo-trump-jr-s-russian-lawyer-meeting-165236591.html,343777,69,text/html
https://www.yahoo.com/news/illegal-trump-lashes-comey-report-leaked-memos-may-classified-150925885.html,343157,73,text/html
https://www.yahoo.com/news/listen-trump-jr-confirms-meeting-russian-lawyer-discuss-clinton-150412074.html,337285,73,text/html
https://www.yahoo.com/news/white-house-slams-sally-yates-political-opponent-204429273.html,336137,71,text/html
https://www.yahoo.com/news/trump-advisers-sensitive-contacts-russian-agents-months-clapper-testifies-001030265.html,361002,71,text/html
https://www.yahoo.com/news/hurricane-irma-thrashes-caribbean-slideshow-wp-123152970.html,397750,69,text/html
https://www.yahoo.com/news/white-house-renovations-revealed-slideshow-wp-150024020.html,374914,70,text/html
https://www.yahoo.com/news/dramatic-aerial-views-flooding-harvey-slideshow-wp-174452308.html,377347,73,text/html
https://www.yahoo.com/news/world-leaders-faces-react-trump-slideshow-wp-170524939.html,354966,67,text/html
https://www.yahoo.com/news/puerto-rico-hurricane-maria-slideshow-wp-202854428.html,401429,65,text/html
https://www.yahoo.com/news/discarded-protest-signs-women-march-slideshow-wp-165716987.html,375203,77,text/html
https://www.yahoo.com/news/9-11-then-now-16-slideshow-wp-090057677.html,390908,68,text/html
https://www.yahoo.com/news/texas-braces-hurricane-harvey-slideshow-wp-131543214.html,394685,67,text/html
https://www.yahoo.com/news/memoriam-remembering-notable-figures-lost-slideshow-wp-100019315.html,399469,71,text/html
https://www.yahoo.com/news/ossoff-vs-handel-georgia-special-slideshow-wp-150301253/photo-p-supporters-react-election-results-photo-150301500.html,381662,64,text/html
https://www.yahoo.com/news/live-updates-presidents-day-protests-in-nyc-d-c-and-l-a-125936745.html,316077,55,text/html
https://www.yahoo.com/news/not-president-day-protests-u-slideshow-wp-200935497/photo-p-woman-detained-during-protest-photo-140935281.html,400373,63,text/html
https://www.yahoo.com/news/police-respond-shots-fired-lower-slideshow-wp-201105546/photo-p-bicycles-debris-lay-bike-photo-201105615.html,402802,69,text/html
https://www.yahoo.com/news/temperatures-rise-1-5-degrees-celsius-2030-2052-010808704--sector.html,336754,60,text/html
https://www.yahoo.com/news/trump-americans-take-lesser-seat-table-climate-talks-195153273.html,383995,81,text/html
https://www.yahoo.com/news/new-epa-chiefs-first-moves-show-hes-following-pruitts-agenda-without-sirens-133644692.html,403987,85,text/html
https://www.yahoo.com/news/deadly-shooting-country-dance-bar-slideshow-wp-131929764/photo-p-law-enforcement-motorcade-providing-photo-131929882.html,408600,69,text/html
https://www.yahoo.com/news/deadly-shooting-country-dance-bar-slideshow-wp-131929764/photo-p-body-ventura-county-sheriff-photo-131929778.html,405749,66,text/html
https://www.yahoo.com/news/makeshift-memorials-pay-tribute-las-slideshow-wp-174321361/photo-p-moment-silence-observed-kings-photo-174321797.html,400359,68,text/html
https://www.yahoo.com/news/makeshift-memorials-pay-tribute-las-slideshow-wp-174321361/photo-p-cece-navarrette-sits-near-photo-174321377.html,397927,65,text/html
https://www.yahoo.com/news/gunman-kills-least-50-people-slideshow-wp-104050100/photo-p-crime-scene-tape-surrounds-photo-104050251.html,409145,73,text/html
https://www.yahoo.com/news/gunman-kills-least-50-people-slideshow-wp-104050100/photo-p-broken-windows-seen-32nd-photo-104050836.html,410657,76,text/html
https://www.yahoo.com/news/art-banksy-elusive-street-artists-slideshow-wp-173330441/photo-p-visitor-examines-painting-entitled-photo-173330419.html,358140,67,text/html
https://www.yahoo.com/news/russian-american-lobbyist-just-strolled-trump-jr-meeting-212151832.html,335000,71,text/html
https://www.yahoo.com/news/manafort-plea-deal-begs-key-does-know-040742335--politics.html,355540,64,text/html
https://www.yahoo.com/news/washington-house-race-trump-whether-candidates-like-not-151826317.html,380914,74,text/html
https://www.yahoo.com/news/hotep-community-action-east-york-slideshow-wp-114218367.html,363930,63,text/html
https://www.yahoo.com/news/father-shares-heartbreaking-news-son-among-thousand-oaks-shooting-victims-191531390.html,338568,70,text/html
https://www.yahoo.com/news/just-days-retirement-sheriff-leads-response-thousand-oaks-shooting-162549235.html,348963,71,text/html
https://www.yahoo.com/news/anti-kavanaugh-protesters-amass-capitol-slideshow-wp-191502665/photo-p-protesters-rally-against-supreme-photo-191502152.html,363612,67,text/html
https://www.yahoo.com/news/gary-kasparov-told-putin-attack-u-s-election-will-195305087.html,334050,69,text/html
https://www.yahoo.com/news/trump-blasts-deported-immigrants-arent-people-animals-223641856.html,337123,71,text/html
https://www.yahoo.com/news/rfks-daughter-contrasts-moral-imagination-trumps-lack-one-173533826.html,336942,64,text/html
https://www.yahoo.com/news/gun-rights-activists-rally-state-slideshow-wp-212646938.html,353085,64,text/html
https://www.yahoo.com/news/karl-lagerfeld-wittiest-most-iconic-144700402.html,346646,71,text/html
https://www.yahoo.com/news/jordyn-woods-modeled-khlo-kardashian-014030387.html,350637,89,text/html
https://www.yahoo.com/news/san-juan-mayor-disputes-administration-not-good-news-story-people-dying-134225479.html,341375,67,text/html
https://www.yahoo.com/news/trump-to-merkel-perhaps-obama-wiretapped-us-both-191123486.html,338953,71,text/html
https://www.yahoo.com/news/controversial-obama-donors-have--essential-skills--to-be-ambassadors--state-department-insists-213313641.html,343744,66,text/html
https://www.yahoo.com/news/with-netanyahu-visit-trump-faces-difficult-test-on-israel-this-week-205316534.html,362971,79,text/html
https://www.yahoo.com/news/trump-knocks-china-as-tillerson-heads-to-beijing-143425675.html,349048,71,text/html
https://www.yahoo.com/news/obamas-washington-slideshow-wp-154159168/photo-p-m-83-years-old-photo-154159900.html,370932,68,text/html
https://www.yahoo.com/news/parkland-students-return-spring-break-clear-backpacks-tsa-style-checkpoints-192830599.html,355315,105,text/html
https://www.yahoo.com/news/parkland-students-call-trump-rubio-nra-160314219.html,334874,69,text/html
https://www.yahoo.com/news/live-updates-shooting-high-school-parkland-fla-multiple-injuries-reported-200936418.html,324276,60,text/html
https://www.yahoo.com/news/trump-revokes-obama-guidelines-transgender-bathrooms-002031072.html,333799,58,text/html
https://www.yahoo.com/news/memorial-tributes-john-mccain-slideshow-wp-174958760/photo-p-family-members-including-cindy-photo-180058341.html,410251,68,text/html
https://www.yahoo.com/news/matthew-heimbach-shoved-black-woman-140600209.html,337888,68,text/html
https://www.yahoo.com/news/donald-trump-tweets-apparently-anti-000000428.html,330805,78,text/html
https://www.yahoo.com/news/ex-kkk-leader-david-duke-calls-vote-against-185410760.html,322484,62,text/html
https://www.yahoo.com/news/white-supremacists-campaign-calls-trump-dont-muslims-235705731.html?ref=gs,339266,61,text/html
https://www.yahoo.com/news/twitter-permanently-banned-milo-yiannopoulos-061044134.html,355323,96,text/html
https://www.yahoo.com/news/trump-blames-bad-earpiece-david-duke-kkk-cnn-151635950.html,332670,61,text/html
https://www.yahoo.com/news/clinton-tries-to-stop-trump-mid-pivot-by-tying-him-to-alt-right-192803698.html,350240,69,text/html
https://www.yahoo.com/news/democrats-risky-longshot-blocking-trumps-next-supreme-court-pick-214353853.html,366938,75,text/html
https://www.yahoo.com/news/will-pick-kennedys-bipartisan-legacy-court-no-one-222714642.html,354307,74,text/html
https://www.yahoo.com/news/sides-abortion-agree-roe-play-now-211011795.html,354674,72,text/html
